source,campaign,influencer_id,user_id,product,date,orders,revenue
Instagram,HKVitals Glow Drive,138,80171101-d449-4d59-a878-b1f7e2770ea4,Creatine,2024-03-23 01:00:00,5,2334.48
Instagram,HKVitals Glow Drive,162,05c8814a-46dd-45cc-945e-789396c65757,Creatine,2024-03-23 02:00:00,6,783.82
Instagram,HKVitals Glow Drive,8,9f1f843b-c318-44ab-9ce2-f44c7156a8e8,Multivitamin,2024-03-23 03:00:00,5,1856.38
YouTube,HK Protein Launch,55,cb48574e-9024-4e4b-9c57-286a5506e0bc,Creatine,2024-03-23 04:00:00,3,2159.42
Twitter,HK Protein Launch,91,0e8ac7f7-1646-4ed6-869d-52ddfe21b8be,Multivitamin,2024-03-23 05:00:00,2,2031.12
Instagram,FitZone Summer Blast,138,636121db-abcd-4a7c-8d8b-70ef047be9c8,Whey Protein,2024-03-23 06:00:00,3,2177.94
Instagram,Gritzo Kids Push,185,77ba6956-ae0e-41a6-b085-96383dfaffdb,Multivitamin,2024-03-23 07:00:00,2,2178.76
Instagram,Gritzo Kids Push,114,4c16485b-1515-4d89-8d90-066631159025,Creatine,2024-03-23 08:00:00,6,2901.46
YouTube,FitZone Summer Blast,79,be2aa3e8-c166-426d-b5dd-0b63c3b99af1,Multivitamin,2024-03-23 09:00:00,3,1170.2
Instagram,HKVitals Glow Drive,101,ed4d4051-cdd0-4b8a-bf2b-1cc43e4d2792,Creatine,2024-03-23 10:00:00,3,2660.05
Instagram,Gritzo Kids Push,86,4d8ad01b-76a0-4de5-953a-920fda70d778,Kids Drink,2024-03-23 11:00:00,2,261.06
YouTube,Gritzo Kids Push,45,3002541f-d0b3-4625-b088-8ba7524be08c,Creatine,2024-03-23 12:00:00,5,1006.97
YouTube,HKVitals Glow Drive,50,1d52f649-8a99-4f35-8a87-1623bce62c83,Creatine,2024-03-23 13:00:00,1,336.24
Instagram,MB Pro Campaign,64,1e67aecc-2098-446d-8021-190f926e13ed,Creatine,2024-03-23 14:00:00,5,2023.37
Instagram,MB Pro Campaign,95,72f06008-4cbc-4c79-8ac5-ede210fedee5,Kids Drink,2024-03-23 15:00:00,1,482.21
YouTube,FitZone Summer Blast,2,6d3dc9fd-5426-4f2c-9d5c-c38f9d0d1b65,Omega-3,2024-03-23 16:00:00,2,2567.98
Twitter,HK Protein Launch,173,00b793c2-3d12-46e9-9cdd-777be0659615,Creatine,2024-03-23 17:00:00,4,2010.46
YouTube,Gritzo Kids Push,95,68424827-254c-47c1-aeb9-9cccdae4cca4,Omega-3,2024-03-23 18:00:00,5,280.68
Twitter,Gritzo Kids Push,62,ee56b686-7bba-42ef-bf70-ee1dd629cca9,Whey Protein,2024-03-23 19:00:00,3,2201.38
Instagram,FitZone Summer Blast,142,d2ec9062-3a97-4e5c-a57d-93ecba4fae92,Multivitamin,2024-03-23 20:00:00,5,2613.7
Instagram,FitZone Summer Blast,74,18333fe8-9cf2-4aae-810d-53072ec26bc3,Omega-3,2024-03-23 21:00:00,2,2051.14
Twitter,Gritzo Kids Push,100,1e718ee7-8f63-49c6-980a-7cc89d623b63,Whey Protein,2024-03-23 22:00:00,4,285.47
YouTube,HKVitals Glow Drive,111,3ea6a055-fb21-40b1-bcbb-48a04806c853,Multivitamin,2024-03-23 23:00:00,4,2602.17
Instagram,HKVitals Glow Drive,104,41c083f0-5a7e-4467-b21f-5ee9be8e0b70,Creatine,2024-03-24 00:00:00,5,2250.9
Twitter,HK Protein Launch,15,bc022f30-63d3-4ace-a8a9-2ad0ad83f0bb,Creatine,2024-03-24 01:00:00,5,1259.66
YouTube,Gritzo Kids Push,14,ff7bb1aa-2549-4f5c-89c5-2099413f7926,Creatine,2024-03-24 02:00:00,6,1120.16
Twitter,Gritzo Kids Push,159,de1e4eed-154b-42d4-8bb5-ff729d2a2182,Kids Drink,2024-03-24 03:00:00,5,1543.5
YouTube,Gritzo Kids Push,157,803d1ef4-b812-498a-ad10-41a2539bc18d,Kids Drink,2024-03-24 04:00:00,2,2627.88
YouTube,Gritzo Kids Push,27,1e859de5-dda7-4883-a7f0-b51eb0251ad1,Kids Drink,2024-03-24 05:00:00,1,905.77
YouTube,FitZone Summer Blast,85,290cf37b-3753-41be-b6fb-0b64f5dd7668,Kids Drink,2024-03-24 06:00:00,6,482.7
YouTube,MB Pro Campaign,9,7cb64d5e-0c87-44fd-b2b3-548d073e88ba,Whey Protein,2024-03-24 07:00:00,1,2620.98
Twitter,Gritzo Kids Push,20,aafcd06e-a1f2-4a77-8eac-d031934b155c,Whey Protein,2024-03-24 08:00:00,3,273.61
Twitter,MB Pro Campaign,186,64ee0362-4da5-4357-b9b9-14e68d09d88a,Creatine,2024-03-24 09:00:00,2,2750.79
Twitter,HKVitals Glow Drive,79,14ccd280-a1bf-4bc9-9194-11739183540b,Multivitamin,2024-03-24 10:00:00,6,1056.09
Twitter,HK Protein Launch,177,cb7002f9-7c87-4cbd-bcb8-7bebf7ca3f37,Kids Drink,2024-03-24 11:00:00,4,1623.02
Twitter,HKVitals Glow Drive,57,bc9c2709-d069-4d53-aed4-e8686bb03272,Multivitamin,2024-03-24 12:00:00,6,570.43
YouTube,Gritzo Kids Push,144,85e9740f-9b78-4b2f-b30a-167495dd4b72,Whey Protein,2024-03-24 13:00:00,3,2726.31
Instagram,HKVitals Glow Drive,100,da1e6aad-189a-41dc-9983-3153c34ae73d,Kids Drink,2024-03-24 14:00:00,4,2299.54
Instagram,FitZone Summer Blast,75,b2c1118b-572d-4ba8-9a15-6b24ef17bac4,Whey Protein,2024-03-24 15:00:00,6,2787.64
Twitter,MB Pro Campaign,136,fb76462d-9374-40c0-81e2-1bd6e1d66771,Whey Protein,2024-03-24 16:00:00,4,2113.04
Twitter,Gritzo Kids Push,67,dea88550-4cb5-4550-a0d2-80aff0582b41,Omega-3,2024-03-24 17:00:00,5,717.14
Instagram,FitZone Summer Blast,19,a5f440f8-785d-4871-8fce-81233bb6244f,Whey Protein,2024-03-24 18:00:00,4,1063.15
YouTube,MB Pro Campaign,105,ee2388bc-982e-4102-9c05-aecf424938a3,Creatine,2024-03-24 19:00:00,6,1563.18
Twitter,FitZone Summer Blast,195,67e7f735-aa39-4b31-bfd8-a58e612db3df,Whey Protein,2024-03-24 20:00:00,4,1900.32
YouTube,HKVitals Glow Drive,164,6a36063c-d465-411b-b2e9-c3da43159e0f,Kids Drink,2024-03-24 21:00:00,2,2794.09
Instagram,Gritzo Kids Push,188,4008010c-3f0e-43ac-864a-917e01b003e6,Creatine,2024-03-24 22:00:00,5,1275.06
Instagram,HKVitals Glow Drive,164,2955e7fc-9de4-43fb-9139-0d51b8763f0d,Whey Protein,2024-03-24 23:00:00,5,2168.6
Twitter,HK Protein Launch,11,8b781510-fe8f-4a5c-b5ef-bac4ce30d396,Creatine,2024-03-25 00:00:00,3,2890.82
YouTube,Gritzo Kids Push,51,921dd535-54dc-4552-b151-ec7df59faf73,Whey Protein,2024-03-25 01:00:00,5,626.65
Twitter,HKVitals Glow Drive,126,a7a21227-c23a-4e16-8245-fa2f97cbf2bc,Creatine,2024-03-25 02:00:00,1,2615.59
Instagram,Gritzo Kids Push,80,db43ff5d-bd9e-4767-ab0d-2ccaa31f2b5c,Multivitamin,2024-03-25 03:00:00,2,1377.98
YouTube,MB Pro Campaign,183,45284f0c-f555-40ac-9633-6c0646617031,Omega-3,2024-03-25 04:00:00,3,2250.78
Twitter,Gritzo Kids Push,54,95729e28-9a5d-48cd-a167-8d3b024a6482,Creatine,2024-03-25 05:00:00,1,1021.91
Twitter,Gritzo Kids Push,17,3264992a-d080-4559-9754-c88514dc32f2,Kids Drink,2024-03-25 06:00:00,4,1135.16
Twitter,MB Pro Campaign,190,c52e0cd8-8a9c-495d-a7b6-38d585afa18c,Omega-3,2024-03-25 07:00:00,1,275.97
Instagram,HKVitals Glow Drive,170,b3e55991-bb1e-4714-8f47-e973d543f3d8,Omega-3,2024-03-25 08:00:00,3,2919.93
Twitter,Gritzo Kids Push,24,12d721e5-d6ac-4452-a2fb-397057c376cb,Whey Protein,2024-03-25 09:00:00,5,2477.67
YouTube,FitZone Summer Blast,145,aab91f08-4791-4fa1-b279-fd6a468072e7,Creatine,2024-03-25 10:00:00,2,462.97
Twitter,Gritzo Kids Push,48,7cb2f126-349f-4f46-9399-5b4c8fe5930a,Omega-3,2024-03-25 11:00:00,3,2998.62
Instagram,HKVitals Glow Drive,84,f82f3265-c7e5-4a3d-9d0b-5248712bc11e,Kids Drink,2024-03-25 12:00:00,1,1894.07
Twitter,MB Pro Campaign,198,ec7c840b-b948-48fa-b2a2-fe6e99510405,Kids Drink,2024-03-25 13:00:00,1,2590.44
Instagram,HKVitals Glow Drive,7,42267cad-6f2d-48a3-9cb3-37db18d8bc51,Kids Drink,2024-03-25 14:00:00,3,386.65
Instagram,HK Protein Launch,142,6b21b5e9-3e65-43ee-847b-c53e135d154f,Whey Protein,2024-03-25 15:00:00,6,1290.46
YouTube,Gritzo Kids Push,11,74d78387-0a49-45ce-99de-359a41bdb877,Multivitamin,2024-03-25 16:00:00,6,2075.02
YouTube,Gritzo Kids Push,12,6663315f-191f-49bd-8734-bcb16c37e4ac,Creatine,2024-03-25 17:00:00,3,498.01
Twitter,MB Pro Campaign,110,19e66b0c-c77f-4f01-b508-325798defa20,Omega-3,2024-03-25 18:00:00,6,1568.93
Instagram,Gritzo Kids Push,133,434958cd-d2b9-4890-a0e6-96eac183c896,Creatine,2024-03-25 19:00:00,3,1439.5
Instagram,FitZone Summer Blast,133,096d6b22-4887-4598-93f0-714172d3574e,Omega-3,2024-03-25 20:00:00,5,804.91
YouTube,FitZone Summer Blast,128,50875d93-3979-4131-af67-00f56edb5db4,Whey Protein,2024-03-25 21:00:00,3,1040.76
YouTube,HKVitals Glow Drive,148,86fb3159-fa76-4cbc-b4b7-51826ca344c8,Creatine,2024-03-25 22:00:00,4,2907.93
Twitter,MB Pro Campaign,54,8209fc05-174f-473e-a043-c96ce9f65ca0,Whey Protein,2024-03-25 23:00:00,2,1008.22
Instagram,HK Protein Launch,55,805b73ca-e4d7-4d7c-a1d5-92dc3d082be7,Whey Protein,2024-03-26 00:00:00,2,797.59
YouTube,HKVitals Glow Drive,186,6453bbad-620e-4d87-8b64-f10ece857cf5,Creatine,2024-03-26 01:00:00,4,1701.39
Twitter,MB Pro Campaign,79,ca379ade-4133-4e87-a5cc-1749a7c4f775,Creatine,2024-03-26 02:00:00,1,2078.68
Instagram,MB Pro Campaign,90,24a2396d-e0a0-4bd8-9cec-f05e686bc79d,Omega-3,2024-03-26 03:00:00,1,2230.26
Instagram,HKVitals Glow Drive,97,4ce41825-f4f2-475d-96b0-54466c4438af,Kids Drink,2024-03-26 04:00:00,1,2311.89
YouTube,HKVitals Glow Drive,127,d17fca50-a210-4d15-854f-ef4683f5780a,Whey Protein,2024-03-26 05:00:00,1,303.13
Twitter,Gritzo Kids Push,30,e5010785-ecd3-4995-94c3-7b7e51794d26,Multivitamin,2024-03-26 06:00:00,5,1302.53
YouTube,HK Protein Launch,24,f10f7630-2aff-44ee-bb88-4320c143ebe3,Omega-3,2024-03-26 07:00:00,4,2367.08
Twitter,FitZone Summer Blast,131,999a3e02-b33c-47ef-ba8a-ce556b6a443c,Omega-3,2024-03-26 08:00:00,2,2733.59
Instagram,Gritzo Kids Push,122,7dd6b2ab-866d-4ce6-b2e5-eb8d146f88c3,Kids Drink,2024-03-26 09:00:00,4,1886.16
Twitter,MB Pro Campaign,100,899f5d72-18d1-4154-af79-03337ede1e7e,Kids Drink,2024-03-26 10:00:00,2,346.46
Twitter,HK Protein Launch,176,555bcdd1-b379-4d0a-b9c9-e648fb998d94,Whey Protein,2024-03-26 11:00:00,1,1310.61
Twitter,HK Protein Launch,71,d1ded8f3-7fa1-4734-9a43-68787f6cf859,Omega-3,2024-03-26 12:00:00,5,407.84
Twitter,HKVitals Glow Drive,150,33a0fb02-ebbd-4515-89f3-a2053bd833bb,Omega-3,2024-03-26 13:00:00,3,2295.91
Twitter,HK Protein Launch,14,00d46cc5-2088-4bc7-bdf8-d63137b23c41,Multivitamin,2024-03-26 14:00:00,3,377.82
YouTube,HK Protein Launch,48,66ed97f1-1510-4129-bc19-e785ece28860,Whey Protein,2024-03-26 15:00:00,6,720.05
Twitter,MB Pro Campaign,29,7fff075e-e56b-47cb-9963-f5f43bd81ee7,Whey Protein,2024-03-26 16:00:00,1,1367.48
Twitter,Gritzo Kids Push,50,ae3ad383-548b-4a5f-9870-97582873c976,Kids Drink,2024-03-26 17:00:00,1,1495.42
Instagram,HK Protein Launch,138,ccc417d4-ecee-48d9-860d-61b4f6990ff3,Whey Protein,2024-03-26 18:00:00,4,1338.15
Twitter,HKVitals Glow Drive,199,81a335d1-3fe0-47d8-abcb-95d5ab772532,Multivitamin,2024-03-26 19:00:00,5,1497.51
Instagram,Gritzo Kids Push,27,070719de-4cef-4457-a0fe-042571810674,Whey Protein,2024-03-26 20:00:00,5,2197.07
YouTube,HKVitals Glow Drive,79,20765cc9-40d2-4a86-831f-f2e43aabb622,Creatine,2024-03-26 21:00:00,4,1233.95
YouTube,HK Protein Launch,96,366abb3e-54d1-42f1-93c9-3d9b5fb06802,Creatine,2024-03-26 22:00:00,5,1733.7
Twitter,Gritzo Kids Push,156,40949b9f-264d-4dee-ac4e-d7ba486955d6,Multivitamin,2024-03-26 23:00:00,5,1049.43
YouTube,HK Protein Launch,137,9155b512-3037-4ce0-8055-8a6cca805eba,Kids Drink,2024-03-27 00:00:00,3,1190.16
Twitter,MB Pro Campaign,71,95e97606-dd27-4a7b-a117-443fb76bc253,Omega-3,2024-03-27 01:00:00,5,1918.64
YouTube,Gritzo Kids Push,80,77fbbd52-6f8b-4946-a26b-8bd068bfe02f,Whey Protein,2024-03-27 02:00:00,1,1573.39
Twitter,HKVitals Glow Drive,154,b97c1730-8cea-4f00-bc3f-bf07a4754d2d,Kids Drink,2024-03-27 03:00:00,3,2224.5
Twitter,MB Pro Campaign,81,1e052376-698f-454e-8557-ad2eda60f1dc,Kids Drink,2024-03-27 04:00:00,1,1769.51
Instagram,FitZone Summer Blast,87,42f42fbd-6193-41b8-8174-11bcb61c44de,Whey Protein,2024-03-27 05:00:00,1,2450.01
Instagram,HKVitals Glow Drive,8,dab0e665-04fb-44de-96bc-86d11d763041,Omega-3,2024-03-27 06:00:00,4,1441.54
Instagram,HK Protein Launch,2,ad2d9557-655e-44f1-b7ae-49dfdaeb2c15,Whey Protein,2024-03-27 07:00:00,6,1574.89
Instagram,HKVitals Glow Drive,185,99a9f427-55ac-473b-87f4-30e3da2ad5ff,Omega-3,2024-03-27 08:00:00,5,2075.92
Twitter,FitZone Summer Blast,180,51405b9a-2cb4-4792-9746-0277e63a326b,Multivitamin,2024-03-27 09:00:00,5,819.48
YouTube,HKVitals Glow Drive,186,cbf38f97-8b72-405f-9307-295f9148f5af,Omega-3,2024-03-27 10:00:00,5,1280.6
Twitter,MB Pro Campaign,123,46a23274-9b66-43a5-b24b-c5e67d1f7b01,Kids Drink,2024-03-27 11:00:00,5,1949.56
Instagram,HKVitals Glow Drive,121,fb80e10e-ccac-40b9-b9ac-df779aaeb098,Multivitamin,2024-03-27 12:00:00,3,280.85
Instagram,Gritzo Kids Push,96,a198768c-d3df-4898-89e8-ca6648fe2e70,Creatine,2024-03-27 13:00:00,2,1423.52
YouTube,FitZone Summer Blast,93,9193a709-eb2b-4fca-a940-58a1c8f264ef,Multivitamin,2024-03-27 14:00:00,1,1876.78
Instagram,HKVitals Glow Drive,3,3a36b0ca-21db-44eb-be68-cdca01a558fa,Omega-3,2024-03-27 15:00:00,6,2908.65
Twitter,FitZone Summer Blast,136,bc85ca31-acbd-46f8-bb01-af3d828a68a6,Multivitamin,2024-03-27 16:00:00,6,2655.65
Twitter,MB Pro Campaign,187,ace35305-add4-4b5c-a7ac-570f98f71506,Multivitamin,2024-03-27 17:00:00,2,986.08
Twitter,Gritzo Kids Push,2,7dc84292-a80e-4266-a8a2-fa2d9e71dcaa,Creatine,2024-03-27 18:00:00,2,1620.19
Twitter,HK Protein Launch,190,7e95712b-f986-45a2-a99b-50f6f7bebe18,Omega-3,2024-03-27 19:00:00,2,357.96
Twitter,HKVitals Glow Drive,115,228f7ca0-245c-4de0-a688-717556c3ac92,Kids Drink,2024-03-27 20:00:00,3,874.11
YouTube,MB Pro Campaign,49,13a15284-fe32-42c5-83a1-f9c5acbd741b,Multivitamin,2024-03-27 21:00:00,2,2369.6
Twitter,FitZone Summer Blast,101,e8ea3a96-b20a-41fa-a83a-29f7286b5cd9,Whey Protein,2024-03-27 22:00:00,3,545.28
Instagram,FitZone Summer Blast,148,a9b90769-80c3-40db-be9a-773831af8ce0,Kids Drink,2024-03-27 23:00:00,4,921.53
Instagram,MB Pro Campaign,29,849ba51c-507d-40c2-9cef-4247c6f24eb9,Multivitamin,2024-03-28 00:00:00,4,2843.32
Instagram,HKVitals Glow Drive,145,227b84a9-942c-4498-8721-b341a890688e,Kids Drink,2024-03-28 01:00:00,6,2506.8
Instagram,HK Protein Launch,74,61f8fab3-a102-48fd-a139-6f8ea81e3b15,Whey Protein,2024-03-28 02:00:00,4,2389.12
YouTube,HKVitals Glow Drive,105,4c7a4724-483e-43b6-915e-73055de3a403,Kids Drink,2024-03-28 03:00:00,3,2620.76
Instagram,Gritzo Kids Push,150,add15bf0-7a4a-4199-b2a0-0ea603129a7c,Kids Drink,2024-03-28 04:00:00,3,2298.9
YouTube,HKVitals Glow Drive,6,bd609abb-c01a-491d-b5e6-c01a54ca46e6,Whey Protein,2024-03-28 05:00:00,1,537.64
Instagram,Gritzo Kids Push,62,2b758d77-861a-4a43-877a-8f9ae365b163,Whey Protein,2024-03-28 06:00:00,2,1646.37
YouTube,FitZone Summer Blast,31,441153ad-8ed0-4fa5-979e-03426b865a9a,Whey Protein,2024-03-28 07:00:00,5,1443.88
YouTube,Gritzo Kids Push,190,1439e973-3655-4921-804f-7b1542b81c91,Creatine,2024-03-28 08:00:00,5,1071.22
YouTube,HK Protein Launch,119,f0c2d9e9-9892-4576-ac37-64401808270b,Whey Protein,2024-03-28 09:00:00,2,2535.31
Instagram,MB Pro Campaign,12,a8d17514-58ba-4b4c-9dc6-9e6a3ddbcbab,Kids Drink,2024-03-28 10:00:00,5,1499.59
YouTube,Gritzo Kids Push,12,03427f37-3281-4045-a94d-c3282c1b3cda,Whey Protein,2024-03-28 11:00:00,5,368.83
Twitter,HKVitals Glow Drive,191,458e6922-963f-40b0-adcf-9c6e6afbfc61,Multivitamin,2024-03-28 12:00:00,5,969.9
Twitter,Gritzo Kids Push,144,d8441478-6a2d-4775-8332-325ec0fd7013,Whey Protein,2024-03-28 13:00:00,6,840.14
Instagram,FitZone Summer Blast,25,5aa39758-bb60-4d1f-b577-208a49905553,Whey Protein,2024-03-28 14:00:00,3,2684.94
Twitter,Gritzo Kids Push,150,54de235b-f1db-47ce-973f-64e1180e0e90,Omega-3,2024-03-28 15:00:00,3,2012.83
Twitter,HK Protein Launch,91,0a652cd3-7b01-4e04-82db-ab0f9cccf488,Kids Drink,2024-03-28 16:00:00,3,1769.05
Twitter,Gritzo Kids Push,88,f5ac2b7f-ff08-4835-a60c-fd8b2be5bca9,Kids Drink,2024-03-28 17:00:00,2,1618.62
Instagram,HK Protein Launch,76,f34b75aa-2932-4c53-9639-a7aa653d0450,Multivitamin,2024-03-28 18:00:00,4,2020.32
Instagram,HKVitals Glow Drive,18,5666ba89-19ff-4c75-845d-25832d438a86,Creatine,2024-03-28 19:00:00,6,2313.65
Twitter,FitZone Summer Blast,45,444a29be-4199-4c21-8fea-348ca8680d99,Omega-3,2024-03-28 20:00:00,6,1752.28
Instagram,MB Pro Campaign,111,85015a66-71ea-46f3-88d6-0ae1505e2cce,Multivitamin,2024-03-28 21:00:00,5,2827.2
YouTube,HKVitals Glow Drive,80,a80f92c9-4b85-42b7-a829-ebd985b02d41,Multivitamin,2024-03-28 22:00:00,1,2935.14
Twitter,HKVitals Glow Drive,68,91b64550-2648-4d9c-bb37-e9c89b36cb69,Kids Drink,2024-03-28 23:00:00,3,2986.96
Instagram,MB Pro Campaign,140,2cd4b180-5b2f-43bd-98a3-0c5f2a4a09ed,Omega-3,2024-03-29 00:00:00,6,2074.3
Instagram,Gritzo Kids Push,177,70390777-3efb-495a-b2ea-2045252bf513,Kids Drink,2024-03-29 01:00:00,6,2811.34
Twitter,Gritzo Kids Push,161,0fead735-d31a-462e-acf9-b2a228fdec8a,Creatine,2024-03-29 02:00:00,1,1332.54
Instagram,Gritzo Kids Push,191,0dbdd00f-026f-4374-9faf-e669bd050dd8,Kids Drink,2024-03-29 03:00:00,5,2606.86
Twitter,FitZone Summer Blast,18,2e35637c-c26c-4487-a4b1-8ac4cf4c44be,Whey Protein,2024-03-29 04:00:00,6,2745.69
Instagram,HKVitals Glow Drive,54,26a6400a-e737-4fdf-994a-7926b8ba4bbf,Kids Drink,2024-03-29 05:00:00,6,2731.59
YouTube,HK Protein Launch,112,017d8653-5412-4793-b59a-f8211b9c94af,Whey Protein,2024-03-29 06:00:00,4,2526.37
Twitter,MB Pro Campaign,97,8d63a14d-956b-4f12-9bcc-401a6c78a688,Multivitamin,2024-03-29 07:00:00,1,1338.48
YouTube,HKVitals Glow Drive,27,3c090c5d-51ce-4dad-bd27-1ee3c9c940b1,Creatine,2024-03-29 08:00:00,5,644.94
Twitter,Gritzo Kids Push,78,114a076d-73b1-4ede-be8d-e54c1deceaac,Whey Protein,2024-03-29 09:00:00,5,1135.08
Instagram,MB Pro Campaign,153,8ca8f837-c1fc-4b03-a780-fe9785b06d79,Creatine,2024-03-29 10:00:00,3,2348.41
YouTube,HK Protein Launch,162,c37dc20b-ba35-47a0-b0e2-8f5c8c7f4601,Kids Drink,2024-03-29 11:00:00,4,852.08
Instagram,HKVitals Glow Drive,88,35c77d69-0f45-4f92-b972-8b92d2c7a70b,Kids Drink,2024-03-29 12:00:00,5,1539.16
Twitter,HKVitals Glow Drive,188,2896638f-7587-4014-af66-f5587f69b615,Multivitamin,2024-03-29 13:00:00,4,1783.12
Twitter,FitZone Summer Blast,54,15c7b03a-e9a3-4c3d-88b1-150d0d678833,Kids Drink,2024-03-29 14:00:00,3,1890.8
Twitter,HKVitals Glow Drive,87,52fd29ae-993d-4f31-90d9-f7e9aee74134,Whey Protein,2024-03-29 15:00:00,1,2820.03
Twitter,HKVitals Glow Drive,5,45577c3b-35ac-44b9-9fb1-8aa23ac575b3,Multivitamin,2024-03-29 16:00:00,6,2052.18
Twitter,HK Protein Launch,123,4f570c92-3cd6-4f5b-98eb-9540f4eee918,Creatine,2024-03-29 17:00:00,6,2401.64
YouTube,HK Protein Launch,164,6bb36f4a-653d-4f8d-9594-9d14b43ae22e,Multivitamin,2024-03-29 18:00:00,2,1829.26
Twitter,MB Pro Campaign,54,572072f7-8315-4ebb-9ece-5162427bd44c,Creatine,2024-03-29 19:00:00,2,2534.02
Instagram,Gritzo Kids Push,164,b30d4a3f-e7e9-4740-94ef-55213ecbbcc7,Omega-3,2024-03-29 20:00:00,2,938.26
YouTube,HK Protein Launch,197,775d4091-d3e8-40ec-9115-e6846ad8b0e9,Whey Protein,2024-03-29 21:00:00,6,787.66
Instagram,MB Pro Campaign,39,d3c36bd1-bb6c-4d30-93ef-b42259bc3e74,Whey Protein,2024-03-29 22:00:00,4,2793.7
Twitter,HKVitals Glow Drive,198,ddea452f-b665-4641-b7ed-4cd4d3f280a4,Creatine,2024-03-29 23:00:00,2,2141.75
Instagram,MB Pro Campaign,109,3c052a58-32f0-4b34-a0bd-88bf7e25c75b,Kids Drink,2024-03-30 00:00:00,1,2080.27
YouTube,MB Pro Campaign,132,1e92a7ed-9f89-4f3c-be38-d519d72dcbbe,Kids Drink,2024-03-30 01:00:00,5,1508.43
YouTube,MB Pro Campaign,74,b7575a47-abf0-4662-a7da-2f3aa6ef821c,Omega-3,2024-03-30 02:00:00,4,1254.75
YouTube,MB Pro Campaign,65,0decc256-2100-43b3-96a0-72af1f3999eb,Creatine,2024-03-30 03:00:00,6,1755.94
Instagram,HK Protein Launch,168,7bd271d0-b3d8-42e8-9f2e-185ad93922b2,Omega-3,2024-03-30 04:00:00,1,537.59
YouTube,Gritzo Kids Push,37,727fceac-1a1d-42b3-acd1-5f1c346801a2,Creatine,2024-03-30 05:00:00,6,1473.2
Instagram,MB Pro Campaign,67,b81dec95-254d-4be4-9055-a7dc1c956539,Omega-3,2024-03-30 06:00:00,4,1475.03
Twitter,FitZone Summer Blast,111,7b307e07-93a0-4344-9a5d-d5affd05c951,Creatine,2024-03-30 07:00:00,4,1707.34
Twitter,HKVitals Glow Drive,159,955f56ab-7a5c-40f5-8b24-161ec662a09f,Whey Protein,2024-03-30 08:00:00,4,1977.12
Instagram,HKVitals Glow Drive,125,0e60b6a6-f931-4f84-997d-4d82e1709582,Omega-3,2024-03-30 09:00:00,3,2880.49
YouTube,HKVitals Glow Drive,87,ae74966f-2baa-4be9-9f6a-4ec643c69f9d,Omega-3,2024-03-30 10:00:00,5,2026.07
Instagram,HKVitals Glow Drive,47,97409002-4f3c-4bfc-9ea4-3468cc126bca,Creatine,2024-03-30 11:00:00,2,2674.43
Instagram,HKVitals Glow Drive,155,079af73a-4e8a-4e58-a9b5-5ea87480f2c5,Multivitamin,2024-03-30 12:00:00,3,1757.65
Instagram,MB Pro Campaign,179,85d7be55-3754-4149-a4f8-dee1ad1f48fd,Multivitamin,2024-03-30 13:00:00,5,1955.4
Twitter,Gritzo Kids Push,148,08d76da2-dd7a-4887-a770-4709593c7a58,Whey Protein,2024-03-30 14:00:00,6,395.54
Instagram,FitZone Summer Blast,13,4734168a-893f-4499-b27e-b519dd60f75a,Kids Drink,2024-03-30 15:00:00,2,573.14
Twitter,HK Protein Launch,191,34017b1a-6bfe-4ea2-99b7-7d722c75294b,Kids Drink,2024-03-30 16:00:00,3,1823.08
Instagram,FitZone Summer Blast,44,7d362b42-efcf-4ee5-ab54-0114647af1a0,Whey Protein,2024-03-30 17:00:00,3,1308.0
Twitter,HK Protein Launch,152,d0f3c91b-67ed-49f7-89c1-df97f2bee40f,Kids Drink,2024-03-30 18:00:00,1,2436.67
Instagram,HK Protein Launch,125,c84ffc88-f7d9-4266-98fb-f0fbf715188e,Creatine,2024-03-30 19:00:00,3,1720.9
Instagram,FitZone Summer Blast,119,0c756826-8422-47c7-bb80-b3c01cc80e4d,Multivitamin,2024-03-30 20:00:00,4,2670.41
YouTube,MB Pro Campaign,131,e3632d48-56f0-41d8-b688-bd02a5292313,Whey Protein,2024-03-30 21:00:00,6,2922.53
YouTube,HKVitals Glow Drive,126,464393cc-9de9-4743-a3a4-400d48bd77b6,Creatine,2024-03-30 22:00:00,3,613.38
Instagram,MB Pro Campaign,138,73a125b4-670a-4960-9911-f40405120fb1,Whey Protein,2024-03-30 23:00:00,4,1305.52
Instagram,HKVitals Glow Drive,193,26b6991d-3144-42e3-934a-e6c7e2dfb07e,Multivitamin,2024-03-31 00:00:00,5,2061.95
Instagram,Gritzo Kids Push,49,cf0e62ed-6494-4095-9b9b-449ae8a1b94a,Kids Drink,2024-03-31 01:00:00,5,1055.37
Instagram,HK Protein Launch,124,cd915bf2-b1e6-49b1-a016-2dc65c8ee93b,Creatine,2024-03-31 02:00:00,4,947.69
YouTube,FitZone Summer Blast,186,bb33c198-2eea-45d6-94ee-e4d58f96aa18,Multivitamin,2024-03-31 03:00:00,1,2478.47
Twitter,Gritzo Kids Push,78,ea11636c-c3e4-4ad8-8858-e75216c0a03a,Whey Protein,2024-03-31 04:00:00,1,2945.06
Instagram,HKVitals Glow Drive,130,577710d5-44dd-492f-9149-5322514553aa,Omega-3,2024-03-31 05:00:00,5,2366.65
